circRNA	pig-liver-young-1	pig-liver-old1	pig-testis-5	cow-liver-K001	cow-testis-adult2	cow-testis-neonat1	cow-liver-K006	pig-testis-54	cow-liver-B004	cow-liver-K013	pig-testis-31	cow-liver-B028	cow-liver-K018	pig-liver-old2	cow-testis-neonat3	cow-liver-B005	cow-liver-B022	cow-liver-K024	cow-liver-B008	cow-liver-K011	cow-testis-adult1	pig-liver-young-2	cow-liver-B027	cow-testis-neonat2	cow-testis-adult3
20:6696256-6700315:+	0	0	0	0	30	140	0	0	0	0	0	0	0	0	111	0	0	0	0	0	9	0	0	123	34
20:6696256-6717404:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
20:71518325-71522058:-	0	0	0	0	17	23	0	0	0	11	0	0	0	0	13	0	0	0	0	0	15	0	0	16	22
20:8757399-8766298:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
21:12606025-12638889:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:12681130-12686158:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	6
21:14053503-14063845:-	0	0	0	0	0	6	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0
21:16466450-16487938:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0
21:26114321-26122697:+	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	7	8	0	0	0	0	0	0
21:31148562-31167136:+	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:33337014-33345594:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
21:34012831-34015929:+	0	0	0	0	0	18	0	0	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	7	0
21:41575016-41603458:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
21:41580485-41603458:-	0	0	0	14	20	31	16	0	23	23	0	28	16	0	38	12	25	21	17	23	0	0	47	26	12
21:41591927-41603458:-	0	0	0	29	37	57	15	0	27	11	0	26	18	0	54	24	20	18	19	24	29	0	42	31	33
21:41595390-41603458:-	0	0	0	7	0	0	9	0	13	0	0	0	0	0	0	6	0	6	6	0	0	0	7	0	0
21:42547287-42575774:+	0	0	0	0	0	22	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	0
21:47503840-47507563:+	0	0	0	0	0	39	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0
21:47503840-47521389:+	0	0	0	0	0	11	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	19	0
21:47521259-47565616:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
21:49245028-49251806:+	0	0	0	44	32	26	31	0	58	54	0	43	31	0	27	40	75	62	47	26	8	0	48	29	18
21:5300953-5301449:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
21:54753195-54763416:+	0	0	0	0	33	15	0	0	0	0	0	0	0	0	8	0	0	0	0	0	12	0	0	8	28
21:54823351-54828670:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
21:55187151-55191296:-	0	0	0	0	8	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0
21:57486971-57498203:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21:61676137-61701954:+	0	0	0	0	24	29	0	0	6	0	0	0	0	0	34	0	0	0	0	0	15	0	0	38	23
21:64469221-64476042:-	0	0	0	20	93	51	41	0	34	43	0	28	39	0	42	26	42	37	23	25	65	0	38	39	83
21:6887420-6907420:-	0	0	0	8	0	17	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	17	0
21:6903941-6907420:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	14	0	0	0	0	0	6	0	0	0	0
21:7262127-7306409:-	0	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
21:7483622-7489602:+	0	0	0	0	6	15	0	0	0	0	0	12	0	0	12	0	0	7	0	0	0	0	0	7	6
21:7833094-7833640:+	0	0	0	15	13	184	9	0	16	21	0	15	6	0	230	19	0	14	10	11	18	0	14	179	18
22:10524102-10532322:-	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:10928377-10940282:+	0	0	0	7	6	7	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0
22:10981169-11002560:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
22:11653089-11668158:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
22:12392504-12402025:+	0	0	0	8	0	10	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0
22:14175925-14213139:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:14237096-14258582:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
22:15246037-15250313:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	9	0	0
22:28850696-28895075:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
22:29937076-29955498:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
22:30601255-30606972:+	0	0	0	0	0	18	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0
22:35183047-35209497:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	8	6	0	0	0	0	0	0	0
22:35205926-35209497:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:44361764-44371194:+	0	0	0	0	25	37	0	0	0	0	0	0	0	0	29	0	0	0	0	0	14	0	0	16	24
22:44984877-44999139:+	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:44984877-45016390:+	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
22:44984877-45067101:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:49291042-49300512:+	0	0	0	0	19	55	11	0	21	11	0	21	10	0	34	39	14	11	12	13	14	0	15	28	25
22:50297760-50321310:-	0	0	0	0	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
22:50312607-50317274:-	0	0	0	6	13	20	0	0	0	10	0	0	0	0	34	0	0	0	8	0	11	0	10	21	0
22:50312607-50321310:-	0	0	0	8	0	12	10	0	0	9	0	16	16	0	19	11	11	10	11	14	0	0	11	19	0
22:54332776-54335059:-	0	0	0	0	0	20	0	0	0	10	0	9	10	0	30	0	0	0	0	0	12	0	0	18	0
22:55990057-55994708:+	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
22:56513049-56513282:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
22:60366749-60371964:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:6091942-6095855:+	0	0	0	12	29	36	17	0	12	13	0	14	13	0	35	17	14	16	20	9	10	0	23	29	21
22:6091942-6108532:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22:7667963-7695926:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
23:13389446-13395538:-	0	0	0	0	35	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	16	30
23:16288074-16290161:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	13	0	0
23:18367139-18376200:-	0	0	0	0	23	40	0	0	0	0	0	0	0	0	17	0	0	0	0	0	18	0	6	22	15
23:2670004-2692472:-	0	0	0	6	31	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0	8	12
23:3019706-3033966:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
23:3102883-3112995:-	0	0	0	0	8	18	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13	14
23:32313823-32320559:-	0	0	0	0	25	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	24	0	0	0	8
23:32313823-32352727:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
23:39361552-39364539:+	0	0	0	34	7	106	38	0	46	47	0	42	27	0	58	30	56	57	42	39	10	0	64	62	6
23:39422957-39427277:-	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0
23:41526844-41608852:-	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
23:51258172-51265552:+	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
23:51263942-51265552:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
23:8831060-8832195:+	0	0	0	28	8	32	24	0	18	20	0	30	27	0	26	26	13	34	18	30	9	0	30	17	18
24:1000109-1015449:-	0	0	0	0	32	84	0	0	0	0	0	0	0	0	52	0	0	0	0	0	19	0	0	56	28
24:22993685-23024528:+	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
24:23016591-23024528:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
24:2381454-2394591:-	0	0	0	0	7	17	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0
24:2393118-2394591:-	0	0	0	0	15	18	0	0	0	0	0	0	0	0	11	0	0	0	0	0	6	0	0	16	0
24:25148731-25167047:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
24:25481491-25513688:+	0	0	0	0	0	36	0	0	0	0	0	10	0	0	40	10	0	6	0	0	0	0	6	12	0
24:30682893-30712933:+	0	0	0	0	12	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	12	11
24:32349722-32356074:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
24:32375194-32406516:+	0	0	0	34	8	22	12	0	30	17	0	34	28	0	40	20	40	39	39	23	14	0	51	30	14
24:34460799-34496125:-	0	0	0	0	8	10	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	6	0
24:34494022-34496125:-	0	0	0	0	19	33	0	0	0	0	0	0	0	0	19	0	0	0	0	0	11	0	0	24	13
24:35077296-35080237:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:35214184-35220878:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
24:35597570-35614431:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:36941403-36946205:+	0	0	0	14	55	113	0	0	27	14	0	20	13	0	101	17	20	13	22	15	35	0	17	76	37
24:36964024-36983009:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
24:37161108-37163229:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
24:40621222-40627734:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
24:40855513-40865694:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
24:41091565-41099110:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0
24:41147174-41149613:+	0	0	0	0	21	34	0	0	8	7	0	9	8	0	33	0	0	0	7	12	14	0	13	47	14
24:41472839-41502194:+	0	0	0	6	15	20	0	0	0	0	0	0	0	0	28	0	6	0	0	0	9	0	0	15	8
24:41472839-41509175:+	0	0	0	0	8	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0
24:41485143-41502194:+	0	0	0	15	11	28	0	0	0	10	0	7	0	0	18	0	0	7	8	14	9	0	13	16	10
24:41912163-41915779:+	0	0	0	31	42	207	39	0	60	70	0	52	55	0	155	70	73	60	50	34	23	0	37	152	37
24:4257718-4264431:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:4262089-4264431:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:42919618-42959576:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
24:43199667-43205085:+	0	0	0	0	0	9	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	10	0	0
24:44298866-44299511:+	0	0	0	0	8	33	0	0	0	6	0	0	0	0	52	0	7	0	0	0	8	0	0	34	7
24:45950776-45951559:+	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	16	6
24:47520766-47551467:-	0	0	0	0	6	20	0	0	0	0	0	0	0	0	11	0	0	0	0	0	10	0	0	7	0
24:48956476-48978408:-	0	0	0	0	59	36	0	0	0	0	0	0	0	0	31	0	6	0	6	0	32	0	0	16	57
24:48970949-48978408:-	0	0	0	0	36	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	7	17
24:50545038-50551923:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0
24:50545038-50556968:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
24:50545038-50564734:+	0	0	0	0	0	26	0	0	0	7	0	6	0	0	37	0	0	0	0	7	8	0	0	23	0
24:53588825-53590365:-	0	0	0	0	0	17	0	0	8	6	0	8	0	0	22	9	8	7	11	8	6	0	0	23	7
24:53747381-53760679:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
24:55968300-55970452:-	0	0	0	0	7	7	0	0	7	8	0	6	6	0	16	6	0	7	6	0	0	0	0	7	13
24:56119058-56121175:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
24:56119058-56150620:+	0	0	0	0	17	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	9	6
24:57998966-58014383:+	0	0	0	0	9	50	0	0	0	0	0	0	0	0	29	0	0	0	0	0	6	0	0	46	10
24:61162996-61187749:+	0	0	0	7	51	112	0	0	8	11	0	17	16	0	101	8	12	12	8	12	12	0	10	49	30
24:61607802-61620479:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
25:10399048-10418048:-	0	0	0	127	25	107	155	0	126	171	0	186	208	0	46	117	64	288	104	193	35	0	196	70	13
25:10410643-10418048:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
25:10444186-10444854:-	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25:14180935-14193014:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
25:19940927-19941363:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
25:20010224-20010795:-	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
25:20112085-20124183:+	0	0	0	0	0	17	0	0	0	6	0	0	0	0	10	0	0	0	0	0	7	0	0	17	0
25:2062228-2070822:+	0	0	0	33	14	72	43	0	27	35	0	69	46	0	87	35	36	64	43	40	13	0	35	46	12
25:21130103-21133496:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25:21763631-21786665:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
25:25663458-25671975:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	7
25:28113774-28114720:+	0	0	0	87	29	77	75	0	84	98	0	71	80	0	59	77	87	114	84	63	28	0	87	50	23
25:3101904-3148399:-	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
25:3147686-3148399:-	0	0	0	0	0	0	6	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	7	0
25:33686742-33696069:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
25:33707696-33714190:+	0	0	0	0	17	16	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
25:346331-347292:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
25:38644507-38654013:+	0	0	0	12	151	354	8	0	21	8	0	11	10	0	241	18	16	25	8	17	116	0	14	206	158
25:41967437-41978022:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
25:9176620-9188231:+	0	0	0	0	97	13	0	0	0	8	0	0	0	0	14	0	0	0	0	0	70	0	0	19	54
25:9176620-9217204:+	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	8
25:9651927-9667435:+	0	0	0	0	17	20	6	0	7	0	0	0	7	0	26	10	0	0	6	10	9	0	0	14	9
25:9655411-9657306:+	0	0	0	16	12	31	14	0	15	22	0	45	17	0	31	21	22	43	23	30	0	0	29	47	7
25:9699586-9737795:+	0	0	0	0	12	14	6	0	6	6	0	7	6	0	13	6	13	0	9	7	7	0	14	19	12
26:13609384-13693351:-	0	0	0	0	0	6	0	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0
26:13632713-13655399:-	0	0	0	0	9	9	7	0	7	7	0	0	6	0	15	0	0	6	0	0	0	0	0	13	0
26:13653416-13655399:-	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0
26:13653416-13686097:-	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0
26:13653416-13693351:-	0	0	0	14	7	10	31	0	20	19	0	39	32	0	11	9	29	47	16	13	0	0	28	0	0
26:14263806-14268173:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	8	0
26:14263806-14275662:+	0	0	0	12	9	51	7	0	15	12	0	13	9	0	55	8	10	0	13	0	22	0	14	49	26
26:14295512-14321625:+	0	0	0	0	9	22	0	0	0	0	0	0	0	0	20	0	0	0	0	0	12	0	0	23	9
26:15688467-15688784:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
26:15942966-15977012:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
26:15968807-15977012:+	0	0	0	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	8	7
26:22413541-22423351:-	0	0	0	10	0	17	20	0	11	23	0	17	12	0	14	10	17	14	15	12	0	0	23	0	0
26:22419424-22423351:-	0	0	0	11	17	46	25	0	17	15	0	12	19	0	45	13	20	17	10	15	7	0	12	55	13
26:31149056-31152778:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
26:31447686-31458325:+	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
26:31512401-31513326:+	0	0	0	19	0	27	28	0	13	19	0	26	22	0	34	27	19	42	24	13	0	0	23	25	0
