circRNA	pig-liver-young-1	pig-liver-old1	pig-testis-5	cow-liver-K001	cow-testis-adult2	cow-testis-neonat1	cow-liver-K006	pig-testis-54	cow-liver-B004	cow-liver-K013	pig-testis-31	cow-liver-B028	cow-liver-K018	pig-liver-old2	cow-testis-neonat3	cow-liver-B005	cow-liver-B022	cow-liver-K024	cow-liver-B008	cow-liver-K011	cow-testis-adult1	pig-liver-young-2	cow-liver-B027	cow-testis-neonat2	cow-testis-adult3
14:66977386-66977623:+	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:67076117-67176802:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
14:67284648-67284856:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6
14:67335371-67335733:+	0	0	21	0	0	0	0	18	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:67356049-67418750:-	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	6	0	0
14:6745389-6746054:+	0	0	0	0	0	0	0	8	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6745389-6754347:+	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6745389-6761381:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6745389-6771753:+	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6745389-6793447:+	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:67525205-67525629:+	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6754235-6771753:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:67576000-67594417:+	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:67586582-67594417:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:67586633-67586722:-	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:67588240-67588392:-	0	0	0	0	0	0	10	0	13	14	0	9	10	0	0	0	11	6	6	0	0	0	0	0	0
14:67588328-67588390:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
14:67589663-67589723:-	0	0	0	6	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6766437-6770693:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:6766437-6771753:+	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:68767164-68850350:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:69056552-69058485:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
14:69276121-69283523:-	0	0	0	0	0	13	0	0	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	12	6
14:69402600-69403118:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
14:69477568-69490376:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	12	0
14:69498556-69503235:-	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:69500130-69503235:-	0	0	0	0	0	10	7	0	7	11	0	0	0	0	9	6	0	0	7	10	0	0	0	11	0
14:69528490-69582760:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
14:69540554-69582760:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
14:69551722-69560027:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:69551722-69582760:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
14:69559903-69574743:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:69571501-69582760:-	0	0	0	0	41	42	0	0	0	0	0	0	0	0	47	0	0	0	0	0	34	0	0	19	31
14:69795409-69802175:+	0	0	0	6	22	64	7	0	6	11	0	16	7	0	48	10	10	9	9	0	27	0	14	46	16
14:69795414-69802175:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
14:69799230-69802175:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	6
14:69875348-69883030:+	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	12
14:70005232-70008314:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
14:70005233-70008315:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
14:70012751-70024217:-	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:70012751-70096515:-	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:70484256-70486303:-	0	0	0	0	17	33	0	0	0	0	0	0	0	0	24	0	0	0	0	0	27	0	0	21	21
14:70484256-70494368:-	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:70487513-70489935:-	0	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
14:71093566-71097952:+	0	0	0	0	0	0	0	0	0	0	15	0	0	8	0	0	0	0	0	0	0	0	0	0	0
14:71095688-71113033:+	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71128828-71144449:-	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71141470-71145521:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71161311-71179948:-	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71179828-71198359:-	8	0	0	0	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71199908-71210238:-	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71203629-71204093:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71203629-71219793:-	0	0	74	0	0	0	0	38	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71203629-71239477:-	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71210077-71219793:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71210077-71239477:-	0	0	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71219662-71239477:-	8	0	7	0	0	0	0	10	0	0	25	0	0	10	0	0	0	0	0	0	0	0	0	0	0
14:71228076-71239477:-	0	0	7	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71232796-71239477:-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71324979-71366106:+	0	0	0	0	7	18	0	0	0	9	0	28	12	0	16	15	18	21	8	7	0	0	13	20	0
14:71443706-71451475:-	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
14:71443706-71451493:-	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71491529-71493586:+	0	0	13	0	0	0	0	15	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71491529-71495730:+	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71512063-71513016:-	0	0	6	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71512886-71526357:-	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71521812-71524495:-	0	0	9	0	0	0	0	6	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71521812-71526357:-	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71537901-71544709:-	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71559265-71559644:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71574782-71584702:-	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71574782-71592740:-	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71584482-71605070:-	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71603652-71605070:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71615772-71625769:-	0	0	15	0	0	0	0	12	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71765049-71767362:+	19	10	16	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71765049-71773116:+	0	8	16	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71844194-71853159:+	0	12	14	0	0	0	0	7	0	0	14	0	0	12	0	0	0	0	0	0	0	0	0	0	0
14:71844194-71857332:+	45	20	32	0	0	0	0	28	0	0	21	0	0	29	0	0	0	0	0	0	0	45	0	0	0
14:71844194-71861362:+	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
14:71844194-71867347:+	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71850579-71853159:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71852746-71853159:+	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71852746-71856260:+	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14	0	0	0
14:71852746-71857332:+	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	17	0	0	0
14:71861136-71867347:+	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71862194-71867347:+	0	0	0	0	0	0	0	14	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71862194-71874772:+	0	0	12	0	0	0	0	13	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71863749-71864717:+	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71881655-71882377:+	9	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71881655-71891292:+	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71890049-71891292:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:7194896-7211451:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:7194896-7228646:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
14:71983029-71984085:-	0	0	27	0	0	0	0	29	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71983033-71984089:-	0	0	28	0	0	0	0	43	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71993895-72011017:+	0	0	11	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71999542-72004798:+	0	0	12	0	0	0	0	9	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71999542-72011017:+	0	0	15	0	0	0	0	8	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:71999542-72021445:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72000255-72004798:+	0	0	14	0	0	0	0	10	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72000255-72011017:+	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72000255-72021445:+	0	0	18	0	0	0	0	9	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72044645-72048880:+	0	0	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72062992-72063214:+	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72217554-72226583:+	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72217554-72231451:+	0	0	12	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72217554-72234322:+	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72217554-72236967:+	0	0	26	0	0	0	0	29	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72226507-72231451:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72228234-72231451:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:72426643-72427752:+	0	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:7274778-7366524:-	0	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73057794-73058449:-	21	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73091599-73091768:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73211837-73283619:-	0	0	0	0	10	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	6	0	0	0	21
14:73243043-73283619:-	0	0	0	0	52	11	0	0	0	0	0	8	0	0	0	0	0	0	0	0	20	0	13	0	48
14:73256846-73283619:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73262425-73283619:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
14:73273367-73283619:-	0	0	0	9	9	16	7	0	8	14	0	11	7	0	10	10	13	0	16	15	0	0	18	0	0
14:73346259-73346701:+	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73470042-73487383:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
14:73470042-73498046:+	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73482696-73487383:+	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:7352554-7366524:-	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73688531-73688633:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
14:73688770-73711224:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:73708494-73711224:-	0	0	0	14	0	13	0	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	18	0
14:73752037-73759656:+	0	0	0	0	0	0	0	0	0	0	18	0	0	13	0	0	0	0	0	0	0	0	0	0	0
14:73755153-73758859:+	0	0	0	9	6	71	9	0	18	7	0	12	13	0	48	15	20	16	14	7	19	0	18	88	13
14:73755153-73776601:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
14:73755153-73784011:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
14:73766935-73776601:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13	0
14:73766935-73794260:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
14:73782254-73784011:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
14:73800979-73801250:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
14:73911920-73924174:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
14:74577903-74620492:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
14:75001608-75032788:-	0	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75008340-75032788:-	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75069484-75075081:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75069484-75081062:-	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75074983-75081062:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75092389-75093007:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
14:75176258-75178779:-	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75210788-75295452:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75233245-75295452:-	0	0	0	0	0	0	0	9	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75233245-75327556:-	0	0	14	0	0	0	0	20	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75247421-75295452:-	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75247421-75327556:-	0	0	21	0	0	0	0	9	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75280838-75327556:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75288976-75295452:-	0	0	11	0	0	0	0	10	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75288976-75327556:-	0	0	38	0	0	0	0	20	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75834793-75835742:-	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75855448-75878312:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
14:75869345-75878312:-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:75890548-75897301:-	0	12	6	0	0	0	0	0	0	0	23	0	0	9	0	0	0	0	0	0	0	9	0	0	0
14:75895154-75897301:-	0	0	12	0	0	0	0	10	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76093049-76097897:-	0	0	0	0	0	0	0	8	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76093049-76101949:-	0	0	12	0	0	0	0	12	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76146384-76168790:-	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76146384-76178430:-	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76153000-76168790:-	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76153000-76178430:-	0	0	58	0	0	0	0	51	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76168607-76196528:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76183453-76196528:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76195359-76196528:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76222052-76230840:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76222526-76230840:-	0	0	7	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76227604-76230840:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76240030-76241972:+	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76267806-76285566:-	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76278035-76285566:-	10	0	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76278035-76289229:-	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76281154-76285781:-	0	0	0	0	7	13	0	0	0	9	0	8	0	0	9	0	9	8	0	0	0	0	0	16	6
14:76281154-76335244:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	7
14:76305680-76335244:-	0	0	0	0	9	25	0	0	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	11	6
14:76305680-76352474:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
14:76341958-76349548:-	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76369983-76377709:-	0	0	21	0	0	0	0	16	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76376859-76377709:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76763059-76763499:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:76927339-76928740:+	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77038160-77038193:-	0	0	0	8	0	0	8	0	0	0	0	7	7	0	0	0	6	0	8	0	0	0	6	0	0
14:77070834-77231735:+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:7728732-7730571:+	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77415233-77419754:+	0	0	0	0	0	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77447088-77447172:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
14:77464088-77482329:-	0	0	0	0	8	10	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	11	0
14:77481782-77482329:-	0	0	0	0	0	24	0	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	22	9
14:77543542-77547450:+	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77548419-77560359:+	0	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0
14:77702155-77706658:+	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77706065-77706658:+	0	0	0	0	0	0	0	10	0	0	44	0	0	6	0	0	0	0	0	0	0	0	0	0	0
14:77706065-77721701:+	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77706065-77725242:+	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77716945-77759981:-	0	0	0	0	0	19	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	14
14:77768784-77768955:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
14:77774736-77775033:+	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:77846848-77862429:+	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:78065309-78066076:+	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:78079038-78083343:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0
14:78519458-78521392:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
14:78543872-78575595:+	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
14:78817489-78824559:+	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:79362503-79364310:-	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:7943745-7948564:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	6	0	0	6	0	0
14:80294675-80294935:-	44	0	8	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:80424300-80425984:-	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:80429081-80432667:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
14:80431027-80432888:-	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:80432717-80445773:-	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:80472477-80473947:-	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	20
14:80472477-80504517:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:80477622-80477733:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
14:80609843-80625444:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
14:80625328-80637015:-	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
14:80704432-80704720:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
14:80775510-80783767:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14:80867698-80871672:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
14:80867699-80868716:+	0	0	0	0	0	10	6	0	8	7	0	7	6	0	0	0	0	0	0	0	0	0	9	21	0
