gene_id	ssc_liver_1	ssc_liver_2	ssc_liver_3	ssc_liver_4	ssc_liver_5	ssc_liver_6	ssc_liver_7	ssc_liver_8	ssc_liver_9	ssc_liver_10	ssc_muscle_1	ssc_muscle_2	ssc_muscle_3	ssc_muscle_4	ssc_testis_1	ssc_testis_2	ssc_testis_3	ssc_testis_4	ssc_testis_5	ssc_testis_6	ssc_testis_7	ssc_testis_8	ssc_testis_9	ssc_testis_10
ENSSSCG00000025460	674.0	1532.0	496.0	511.0	203.0	149.0	158.0	156.62	135.0	126.0	0.0	10.0	64.08	59.17	67.0	201.0	364.97	173.58	352.08	383.0	269.95	1067.0	487.0	848.0
ENSSSCG00000025463	5510.0	4260.0	5743.0	5968.0	4795.0	5666.0	6941.0	7556.0	9010.0	6169.0	44.0	64.0	104.0	533.0	1639.52	5657.03	6285.0	5165.0	5830.0	8320.09	6325.0	2935.0	2039.0	3868.0
ENSSSCG00000025468	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	3.0	1.0	4.0	18.0	6.0	14.0	19.0	6.0	26.0	4.0	7.0	3.0
ENSSSCG00000025470	40.83	32.34	3.0	17.11	20.87	12.37	16.14	12.23	18.87	8.76	6.69	22.86	96.57	49.73	1588.38	3498.22	3898.6	2796.14	1639.89	2232.46	2466.93	2752.17	3626.08	988.85
ENSSSCG00000025478	1110.0	568.97	874.0	1024.0	1542.0	1821.0	2134.0	2364.0	2749.0	2002.0	282.0	980.0	1831.0	2082.0	1888.0	3959.0	3179.0	3099.0	3225.05	4526.99	3493.0	3069.0	1646.0	3578.0
ENSSSCG00000025483	2.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	0.0	0.0	16.0	21.0	57.0	117.0	149.0	223.06	287.0	359.0	244.0	324.0	269.0	484.0	230.0	520.0
ENSSSCG00000025485	7.0	10.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0	11.0	12.0	12.0	11.0	6.0	13.0	33.0	20.0	8.0
ENSSSCG00000025486	7844.0	5211.0	4414.0	3608.0	4628.0	4965.0	4722.0	3973.95	3039.0	3119.0	3047.0	6407.0	26936.17	18745.0	826.0	4119.75	4193.0	2975.0	3470.0	4153.0	3809.0	5671.0	2604.0	7109.98
ENSSSCG00000025488	26.0	35.0	42.0	17.0	77.0	59.0	513.0	75.0	295.0	43.0	0.0	4.0	25.0	17.0	188.0	776.0	873.0	809.0	972.0	1046.0	751.0	685.0	531.0	185.0
ENSSSCG00000025492	257.0	121.0	374.0	318.0	154.0	98.0	156.0	129.0	159.0	75.0	39.0	182.0	245.0	151.0	148.0	479.01	450.0	200.0	211.0	315.0	221.0	292.0	323.41	245.0
ENSSSCG00000025499	169.0	171.0	36.0	68.0	50.0	27.0	60.0	30.0	25.0	7.0	5.0	10.0	22.0	32.0	18.0	68.0	52.0	29.0	48.0	37.0	23.0	67.0	20.0	83.0
ENSSSCG00000025500	7.0	49.0	0.0	20.0	14.0	3.0	14.0	5.0	8.0	2.0	4.0	12.0	27.0	20.0	773.0	1785.0	1762.0	1295.0	925.96	954.0	1173.0	2822.0	4058.0	1018.0
ENSSSCG00000025502	0.0	19.0	0.0	17.0	3.0	0.0	9.0	3.0	9.0	8.0	0.0	2.0	4.0	0.0	5.0	7.0	7.0	8.0	9.0	14.0	7.0	10.0	22.0	13.0
ENSSSCG00000025503	25.0	22.0	2.0	10.0	28.0	13.0	23.0	13.0	10.0	3.0	0.0	3.0	13.0	18.0	8.0	18.0	23.0	25.0	18.0	21.0	30.0	71.0	54.0	20.0
ENSSSCG00000025504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	9.0	11.0	2.0	1.0	4.0	2.0	0.0	0.0	0.0
ENSSSCG00000025507	1626.0	757.0	1049.0	1290.0	1154.0	1356.0	2184.02	1972.0	3025.0	1530.0	797.0	1655.0	3039.0	3059.0	6287.0	6677.0	6129.0	3783.0	4833.0	6267.0	4729.0	2024.0	1359.0	2283.0
ENSSSCG00000025508	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	1.0	1.0	2.0	1.0	4.0	6.0	2.0	3.0
ENSSSCG00000025513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	693.0	212.0	199.0	38.0	110.0	55.0	41.0	0.0	0.0	0.0
ENSSSCG00000025514	399.0	615.0	387.0	516.0	463.0	404.0	469.0	461.0	437.0	281.0	187.0	834.0	1507.0	1140.0	1229.0	6781.0	7270.0	6921.0	4035.0	4303.0	6103.0	5113.0	6981.95	2960.29
ENSSSCG00000025515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
ENSSSCG00000025523	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	33.0	74.0	25.0	48.0	12.0	24.0	28.0	35.0	6.0
ENSSSCG00000025525	964.0	641.0	101.0	93.0	2347.0	2106.0	2418.0	1569.0	1550.01	1269.0	264.0	311.0	4436.0	3288.0	220.0	843.0	1013.0	691.0	782.0	1049.0	926.0	1936.0	1302.0	1758.0
ENSSSCG00000025527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	4.0	0.0	1.0	0.0	3.0	0.0	3.0	1.0	0.0	1.0	0.0	2.0
ENSSSCG00000025531	111.0	38.0	121.0	71.0	86.0	110.0	144.0	194.0	154.0	82.0	694.0	3722.0	4829.0	6382.0	444.0	1005.0	1251.0	812.0	1030.0	1226.0	941.0	631.0	166.0	908.0
ENSSSCG00000025532	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	3.0	1.0	3.0	1.0	1.0	13.0	5.0	1.0
ENSSSCG00000025534	574.0	624.0	909.0	971.0	588.0	661.0	1051.0	857.0	952.0	603.0	446.0	1710.0	1718.0	2437.0	2137.0	5930.0	6452.0	5341.0	5169.0	6797.0	5159.0	2795.0	1996.0	1698.0
ENSSSCG00000025535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	23.0	26.0	27.0	13.0	19.0	19.0	15.0	14.0	25.0
ENSSSCG00000025537	903.0	1257.0	700.0	616.0	333.0	278.0	491.0	305.0	416.0	204.0	10.0	3.0	30.0	24.0	41.0	153.0	143.0	83.0	152.0	117.0	176.0	452.0	192.0	391.0
ENSSSCG00000025542	57.0	43.0	46.0	99.0	116.0	108.0	159.0	96.0	126.0	57.0	31.0	54.0	68.0	78.0	364.0	1174.0	838.0	990.93	885.0	952.0	927.0	1110.0	785.0	468.0
ENSSSCG00000025545	387.78	217.0	249.0	358.0	542.39	358.87	761.23	300.91	346.36	140.74	45.0	87.44	473.84	361.07	256.21	589.46	608.12	479.03	466.14	383.04	548.56	2005.21	1877.15	1193.2
ENSSSCG00000025560	1995.0	2798.01	1850.0	1612.0	952.0	486.0	798.0	920.0	948.0	405.0	0.0	0.0	0.0	43.0	5.0	8.0	5.0	3.0	17.0	4.0	7.0	34.0	0.0	39.0
ENSSSCG00000025561	196.0	345.0	73.0	25.0	670.0	676.0	717.0	359.0	352.0	275.0	20.0	14.0	76.0	77.0	92.0	149.0	230.0	210.0	192.0	190.0	337.0	604.0	345.0	719.0
ENSSSCG00000025564	203.0	567.0	100.0	86.0	157.0	180.0	170.0	96.0	109.0	78.0	3.0	16.0	60.0	102.0	211.0	1064.0	1736.0	1242.0	1344.0	1705.0	1681.0	2269.0	1537.0	2776.0
ENSSSCG00000025565	794.0	547.0	319.0	521.0	1533.0	1357.0	1808.0	1604.0	1493.0	1117.0	127.0	280.0	995.0	942.0	984.0	3606.0	4467.59	3569.0	3675.0	4056.0	3670.0	5160.0	3765.0	3749.0
ENSSSCG00000025568	189.0	106.0	184.0	196.0	90.0	77.0	105.0	73.0	57.0	37.0	65.0	150.0	464.0	484.0	206.0	631.0	978.0	689.0	789.0	746.0	657.0	1344.0	1473.0	1037.0
ENSSSCG00000025571	657.0	562.0	467.0	444.0	358.0	445.0	583.0	363.0	349.0	241.0	38.0	98.0	198.0	162.0	647.0	1003.0	692.0	571.0	738.0	769.0	679.0	472.0	296.0	437.0
ENSSSCG00000025578	99.0	137.0	67.0	40.0	53.0	88.0	88.0	58.0	106.0	48.0	6.0	21.0	40.0	33.0	1889.0	8696.99	8608.0	7738.99	6598.0	7146.99	8670.0	5428.95	5724.0	2099.58
ENSSSCG00000025582	456.0	287.0	22.0	118.0	529.0	491.0	847.0	362.93	509.0	335.0	8.0	8.0	60.0	50.0	73.0	95.0	210.0	153.0	206.0	129.0	147.0	133.0	45.0	91.0
ENSSSCG00000025588	125.0	68.0	97.0	109.0	149.0	118.0	140.16	130.0	262.0	155.0	5.0	5.0	62.0	55.0	30.0	134.0	131.0	122.0	68.0	95.0	81.0	290.0	178.0	98.0
ENSSSCG00000025589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	3.0	0.0	0.0	0.0	0.0	6.0	11.0	9.0	2.0	10.0	10.0	2.0	0.0	0.0	0.0
ENSSSCG00000025590	6.0	4.0	12.0	8.0	30.0	17.0	28.0	29.0	34.0	14.0	5.0	30.0	56.0	39.0	13.0	82.0	40.0	44.0	70.0	79.0	56.0	28.38	14.0	21.0
ENSSSCG00000025592	174.0	68.0	105.0	86.0	79.0	36.0	183.0	125.0	213.0	40.0	90.0	94.0	209.0	329.0	20.0	58.0	59.0	54.0	67.0	67.0	38.0	94.0	28.0	16.0
ENSSSCG00000025593	399.0	3669.0	349.0	130.0	137.0	190.0	418.0	180.96	389.0	133.0	21.0	46.0	296.0	173.0	102.0	371.0	429.0	312.0	388.0	312.0	369.0	272.0	196.0	289.0
ENSSSCG00000025597	0.0	0.0	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.41	13.83	13.14	6.96	5.63	14.97	7.81	5.47	0.0
ENSSSCG00000025598	747.0	797.0	701.0	480.0	1294.21	1174.0	1560.0	1181.0	1001.0	688.0	31.0	121.0	133.0	194.0	165.0	404.0	544.0	449.0	494.0	642.56	400.0	4076.0	959.0	4463.0
ENSSSCG00000025599	334.0	450.0	113.0	380.0	189.95	197.0	280.0	211.0	240.0	151.0	47.0	132.0	367.0	422.0	251.0	774.0	729.0	627.0	700.0	672.0	684.0	715.0	518.0	761.0
ENSSSCG00000025602	580.0	419.0	610.0	417.0	1008.05	1139.43	1523.71	1116.19	1432.43	876.7	81.0	363.18	774.17	753.2	186.09	453.06	473.19	516.52	463.18	447.53	551.14	931.41	450.51	1292.24
ENSSSCG00000025603	1.0	0.0	0.0	0.0	1.04	3.0	0.0	2.14	3.0	2.1	0.0	0.0	1.0	0.0	40.97	43.9	65.89	61.05	43.96	43.71	53.22	101.49	198.34	43.39
ENSSSCG00000025606	511.0	496.0	698.0	786.0	1255.0	1512.0	2094.0	1408.0	1995.0	1316.0	191.0	887.0	1359.0	1280.0	2155.0	5280.0	4488.0	4504.0	5016.76	5730.0	4695.0	3933.99	2118.0	3948.0
ENSSSCG00000025610	447.0	267.0	106.0	71.0	299.04	299.0	427.0	239.0	274.0	134.0	57.0	84.0	791.0	605.01	186.0	689.64	904.6	852.4	735.32	767.27	1004.4	1961.69	1569.17	1543.76
ENSSSCG00000025612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	23.0	29.0	0.0	2592.0	8485.3	6894.0	3848.0	2917.0	2676.0	3787.0	5115.0	7622.0	1791.0
ENSSSCG00000025616	183.0	114.0	215.0	72.0	85.75	101.32	186.42	77.89	149.87	80.93	69.0	264.0	428.26	478.67	244.95	962.96	861.0	816.04	799.2	1057.99	857.6	503.42	299.07	351.56
ENSSSCG00000025618	326.0	2067.0	234.0	138.0	110.0	110.0	274.0	100.0	285.0	105.0	16.0	37.0	338.0	257.0	64.0	404.0	251.0	225.0	214.0	232.0	280.0	193.0	182.0	422.0
ENSSSCG00000025621	6.0	0.0	1.0	0.0	17.0	12.0	28.0	27.0	22.0	5.0	0.0	2.0	0.0	6.0	3.0	5.0	10.0	5.0	9.0	18.0	4.0	41.0	8.0	98.0
ENSSSCG00000025629	736.0	636.0	206.0	270.0	927.0	744.0	954.97	743.0	823.0	484.58	8.0	0.0	1.0	57.0	7.0	9.0	23.0	29.0	26.0	23.0	26.0	281.0	255.0	102.0
ENSSSCG00000025631	158.0	212.0	191.0	143.0	1045.0	3743.42	5980.44	781.3	1682.68	1041.33	30.0	180.72	475.84	1787.19	34.32	199.04	208.27	180.55	205.74	223.08	138.09	672.72	319.83	4351.74
ENSSSCG00000025638	1123.02	1428.7	1013.07	1604.7	1013.64	819.72	1242.99	780.61	825.14	547.72	99.17	441.39	1071.36	1045.0	681.78	2727.26	3206.32	2282.7	2691.76	3067.91	2640.49	2851.5	1969.95	2798.61
ENSSSCG00000025644	44.0	35.0	21.0	47.0	6.0	6.0	51.0	5.0	17.0	2.0	2.0	5.0	6.0	1.0	20.0	11.0	56.0	7.0	21.0	31.0	18.0	1.0	2.0	6.0
ENSSSCG00000025647	187.0	207.0	210.0	264.0	149.0	104.0	220.0	125.0	167.0	66.0	4.0	11.0	48.0	49.0	36.0	144.0	183.0	110.0	165.0	140.0	162.0	302.0	135.0	285.0
ENSSSCG00000025651	614.0	466.0	511.0	446.0	924.0	1021.0	1380.0	1389.0	1557.19	1056.0	969.0	4395.0	6019.0	6274.12	3378.87	14730.36	12120.03	9500.15	6555.55	7641.73	9573.44	4939.02	6491.0	2609.0
ENSSSCG00000025652	7278.84	4125.0	2730.0	2793.0	10459.0	8063.0	22601.02	9023.94	11509.37	4063.0	11.0	9.0	42.0	445.0	72.0	122.0	134.0	83.0	175.0	79.0	92.0	173.0	118.0	151.0
ENSSSCG00000025653	176.0	335.0	242.0	309.0	299.0	323.0	437.0	307.0	351.0	225.0	62.0	285.0	356.0	344.0	990.0	3154.0	3371.0	3113.0	2372.0	2891.0	2793.0	1788.0	1571.0	1200.0
ENSSSCG00000025661	430.0	592.0	608.0	452.01	388.0	416.0	453.0	507.0	356.0	338.0	71.0	311.0	477.0	479.0	451.1	1929.0	1870.0	1551.28	1510.0	1671.0	1675.0	2252.0	1501.0	1845.99
ENSSSCG00000025667	3.0	5.06	1.0	0.0	1.0	3.24	2.09	0.0	4.06	1.0	1.0	0.0	1.0	3.02	63.57	657.97	411.79	294.3	498.89	482.53	482.17	542.29	544.77	388.88
ENSSSCG00000025672	15.0	1.0	20.0	0.0	54.0	30.0	50.0	47.0	41.0	28.0	57.0	183.0	304.0	83.0	238.0	586.0	806.0	826.0	461.0	677.0	602.0	464.0	475.0	244.0
ENSSSCG00000025673	120.0	47.0	120.0	57.0	72.0	81.0	77.0	40.0	49.0	71.0	8.0	31.0	59.0	126.0	167.0	404.0	290.0	147.0	197.0	187.0	267.0	232.0	162.0	265.0
ENSSSCG00000025674	397.0	342.0	377.0	377.0	87.0	83.0	136.0	74.0	92.0	60.0	68.0	262.0	382.0	330.0	338.0	925.0	684.0	582.0	537.0	638.0	606.0	405.0	302.0	412.0
ENSSSCG00000025675	35145.0	16463.02	25817.0	18424.36	17810.0	15793.0	24291.0	20780.07	25127.66	14447.0	3953.0	10936.0	40174.0	35939.0	12410.0	57583.05	61914.8	46196.34	45378.16	59544.34	52912.0	43870.97	36357.02	31230.0
ENSSSCG00000025681	2.76	4.89	0.0	0.0	6.73	0.0	0.0	3.48	0.0	1.0	0.0	0.0	1.0	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSSSCG00000025682	123.0	119.0	292.0	276.0	334.0	426.0	388.0	417.0	235.0	266.0	37.0	373.0	279.0	319.0	253.0	848.0	757.0	752.0	806.0	961.99	810.0	479.0	336.0	376.0
ENSSSCG00000025685	3.0	5.0	0.0	0.0	3.0	2.0	6.0	0.0	3.0	0.0	0.0	1.0	10.0	16.0	2.0	29.0	28.0	18.0	44.0	16.0	22.0	47.0	40.0	11.0
ENSSSCG00000025686	1812.0	1253.0	3081.0	3148.0	3693.0	3215.0	3953.0	3549.0	2628.0	2042.94	15.0	43.0	63.0	271.6	272.0	298.0	931.0	607.0	523.0	466.0	479.0	577.0	471.0	464.0
ENSSSCG00000025687	3.0	7.0	0.0	0.0	3.0	1.0	1.0	2.69	1.0	2.0	0.0	1.0	2.38	0.0	41.0	58.0	177.0	8.0	14.0	17.0	88.0	153.0	166.0	16.0
ENSSSCG00000025689	454.0	204.0	149.0	92.0	682.0	911.0	617.0	369.0	418.0	345.0	50.0	69.0	530.0	454.0	138.0	411.0	753.0	486.0	611.0	636.0	523.0	1007.0	567.0	819.0
ENSSSCG00000025691	176.0	258.0	225.0	204.0	437.0	328.0	378.0	332.0	266.0	197.0	38.0	115.0	135.0	110.0	74.0	272.0	311.0	231.0	305.0	281.0	270.0	344.0	208.0	401.0
ENSSSCG00000025698	448.0	416.0	127.0	143.0	253.0	60.0	526.0	253.0	94.0	26.0	43.0	90.0	37.0	36.0	83.0	645.0	894.0	146.0	283.0	186.0	161.0	115.0	63.0	177.0
ENSSSCG00000025701	593.0	585.0	474.0	1055.0	537.85	579.0	891.0	739.0	941.04	570.0	129.0	519.0	616.0	655.0	922.0	3966.0	2922.0	2582.0	2498.0	3386.0	3024.0	1640.03	1074.0	2111.01
ENSSSCG00000025703	251.0	590.0	512.0	490.0	1017.0	1425.0	1470.0	867.0	1257.01	965.0	699.0	3287.0	3358.0	3115.0	3580.67	6615.0	9545.0	10132.01	5959.0	6112.0	8579.88	7816.75	7371.0	4264.0
ENSSSCG00000025704	70.0	302.0	70.0	98.0	139.0	134.0	128.0	124.0	111.0	98.0	3.0	10.0	18.0	26.0	7.0	46.0	24.0	22.0	30.0	19.0	22.0	37.0	25.0	56.0
ENSSSCG00000025708	0.0	5.0	0.0	1.0	4.0	0.0	3.0	5.0	1.0	2.0	0.0	10.0	2.0	4.0	4.0	3.0	2.0	3.0	3.0	6.0	1.0	19.0	8.0	3.0
ENSSSCG00000025711	7.0	24.0	0.0	32.0	59.0	64.0	109.0	56.0	54.0	26.0	0.0	16.0	33.0	38.0	949.0	1585.98	1969.99	1914.0	1406.0	1220.0	1549.0	1587.0	1570.0	848.0
ENSSSCG00000025715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	18405.0	7772.0	5641.0	1980.0	6394.0	3809.0	2764.0	0.0	0.0	0.0
ENSSSCG00000025717	9.0	30.0	0.0	0.0	112.0	96.0	90.0	92.0	110.97	56.0	11.0	8.0	69.0	75.0	65.0	136.0	331.0	211.0	226.0	178.0	213.0	636.0	510.0	337.0
ENSSSCG00000025721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	2.0	1.0	2.0	3.0	1.0	3.0	4.0	4.0	0.0	2.0	1.0
ENSSSCG00000025722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	25.0	35.0	7.0	33.0	7.0	10.0	0.0	0.0	0.0
ENSSSCG00000025729	1103.0	605.0	183.0	165.0	1746.0	1309.0	1810.5	1152.0	1348.0	665.01	933.0	1833.99	7125.0	8439.0	607.89	1140.0	2047.0	976.0	884.0	1088.0	1002.0	3687.0	1741.0	4935.0
ENSSSCG00000025736	12.0	29.0	13.0	3.0	27.0	30.0	99.0	13.0	43.0	16.0	1.0	1.0	17.0	11.0	176.0	446.0	599.0	345.0	370.0	431.0	387.0	767.0	975.0	265.0
ENSSSCG00000025737	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	15.0	7.0	177.0	426.0	645.0	639.0	285.0	402.0	504.0	1463.0	2262.0	483.0
ENSSSCG00000025741	168.0	90.0	130.0	59.0	48.0	38.0	65.0	32.0	44.0	29.0	3.0	2.0	8.0	25.0	7.0	29.0	24.0	26.0	19.0	39.0	34.0	20.0	1.0	44.0
ENSSSCG00000025744	959.0	1232.0	856.0	710.0	1537.0	1865.0	2193.96	2348.0	2232.0	1980.0	211.0	645.0	848.0	1087.0	1103.0	3628.0	3499.02	3079.0	2906.0	3643.0	3521.0	3130.0	2032.3	3355.0
ENSSSCG00000025748	74.0	28.0	24.0	4.0	150.0	225.0	32.0	30.0	9.0	37.0	3.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSSSCG00000025751	1447.0	1049.0	1791.0	984.0	1042.0	1382.58	2160.0	1409.0	1744.0	1236.98	1784.0	5610.0	9591.0	7142.0	1097.0	3014.0	2877.0	2039.01	2324.0	2890.0	2384.0	2037.0	1232.0	2826.0
ENSSSCG00000025754	2.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	4.0	19.0	27.0	15.0	26.0	16.0	22.0	35.0	43.0	10.0
ENSSSCG00000025759	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	57.0	29.0	40.0	50.0	36.0	35.0	33.0	45.0	27.0
ENSSSCG00000025766	810.0	608.0	348.0	387.0	284.0	258.0	400.0	231.0	316.0	208.0	329.0	507.0	1924.0	1390.0	296.0	1160.0	1101.0	691.0	847.0	1139.0	940.0	1222.0	809.0	1072.0
ENSSSCG00000025768	2211.0	1876.0	1783.0	2309.11	1741.0	1499.0	2463.0	2368.0	2425.0	1321.0	5755.0	20763.0	25293.02	42465.01	3704.0	18425.03	15217.0	12463.0	12072.0	12696.0	13818.0	7054.0	5151.0	6925.08
ENSSSCG00000025770	12109.0	15911.0	12881.0	13420.49	9897.0	10119.01	12037.0	9783.98	8476.79	6572.94	25.0	31.0	31.0	754.0	232.0	518.0	741.0	602.0	928.0	846.0	865.98	1073.0	879.0	448.0
ENSSSCG00000025772	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	1.0	1.0	1.0	0.0	16.0	6.0	6.0	4.0	1.0	11.0
ENSSSCG00000025775	334.0	373.0	293.0	307.0	423.0	299.0	400.0	384.0	351.0	222.0	119.0	341.0	598.0	616.0	213.0	960.0	946.0	768.0	984.0	1177.0	874.0	635.0	340.0	659.0
ENSSSCG00000025777	376.0	689.0	143.0	136.0	153.0	162.0	238.0	171.0	276.0	133.0	67.0	77.0	230.0	410.0	160.0	414.0	536.0	288.0	146.0	169.0	245.0	422.0	333.0	325.0
ENSSSCG00000025783	36.0	91.0	47.0	27.0	28.0	13.0	53.0	40.0	31.02	5.0	0.0	3.0	10.0	7.0	15.0	59.0	42.0	48.0	34.0	43.0	39.0	115.0	116.0	32.0
ENSSSCG00000025784	8.0	5.0	1.0	0.0	138.0	58.0	32.0	61.0	18.0	15.0	0.0	6.0	10.0	5.0	78.0	157.0	357.0	355.0	223.0	205.0	255.0	1075.0	1104.0	220.0
ENSSSCG00000025787	3.0	1.0	0.0	4.0	2.0	1.0	8.0	6.0	3.0	0.0	0.0	0.0	6.0	0.0	7.0	56.0	200.0	91.0	20.0	22.0	82.0	261.0	361.0	38.0
ENSSSCG00000025788	241.0	144.0	110.0	237.0	182.0	133.0	278.0	286.0	278.0	158.0	36.0	148.0	353.0	234.0	60.0	176.0	217.0	169.0	263.0	202.0	246.0	358.0	162.0	508.0
ENSSSCG00000025791	437.0	441.0	122.0	170.0	181.0	207.0	198.0	160.0	150.0	144.0	97.0	204.0	994.0	754.0	119.0	773.0	623.0	577.0	523.0	494.0	566.0	761.0	882.0	310.0
ENSSSCG00000025792	234.0	246.0	123.0	86.0	262.0	266.0	282.0	324.0	303.0	256.0	45.0	88.0	288.0	252.0	107.0	376.0	350.11	280.0	396.0	338.0	316.0	571.0	367.0	433.0
ENSSSCG00000025794	151.0	118.0	97.0	104.0	398.0	372.0	302.0	177.0	124.0	133.0	36.0	31.0	325.0	173.0	979.0	2058.0	5104.0	3822.0	2713.0	2173.0	4039.0	9019.5	11315.0	2224.0
ENSSSCG00000025795	148.0	377.0	47.0	13.0	11.0	10.0	30.0	7.0	7.0	8.0	0.0	0.0	3.0	2.0	13.0	25.0	26.0	13.0	14.0	8.0	6.0	56.0	82.0	55.0
ENSSSCG00000025796	258.0	478.0	28.0	122.0	100.0	62.0	98.0	74.0	93.0	63.0	12.0	25.0	98.0	78.0	456.0	1637.0	1522.0	1299.99	1103.0	1099.0	1305.0	1179.0	1385.0	401.0
ENSSSCG00000025799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	455.0	1030.0	940.0	756.94	620.0	919.0	958.0	192.0	247.0	94.0
ENSSSCG00000025806	84.0	172.0	106.0	149.0	71.0	73.0	120.0	96.0	81.0	70.0	31.0	148.0	229.0	147.0	865.0	4524.0	3046.0	2647.0	2292.0	2822.0	2915.0	972.0	1092.0	464.0
ENSSSCG00000025810	91.0	57.0	126.0	78.0	394.0	452.0	385.0	338.0	363.0	306.0	73.0	489.0	417.0	650.0	357.0	1195.0	1052.0	981.0	887.0	1107.0	942.0	877.04	398.0	809.0
ENSSSCG00000025820	326.0	353.0	211.0	408.0	499.0	450.13	555.0	461.0	388.0	292.0	32.0	119.0	313.0	436.0	424.0	1248.0	1012.0	804.0	864.0	1062.0	914.0	983.0	595.0	808.0
ENSSSCG00000025821	784.32	404.0	507.0	614.0	398.0	554.0	490.0	391.42	463.04	463.19	10.0	29.0	219.0	263.0	132.0	372.0	354.0	333.0	468.0	439.0	485.0	783.0	294.91	1967.55
ENSSSCG00000025822	583.0	202.0	329.0	153.0	604.0	782.0	748.0	900.0	1242.0	953.62	6.0	5.0	5.0	55.0	938.84	1848.0	2531.0	1641.0	1455.0	1387.0	722.0	388.0	182.0	1055.0
ENSSSCG00000025826	8.0	16.0	0.0	9.0	33.0	8.0	38.0	16.0	10.0	3.0	6.0	21.0	122.0	79.0	70.0	153.0	191.0	211.0	173.0	176.0	185.0	635.0	629.0	365.0
ENSSSCG00000025830	175.0	97.0	100.0	146.0	128.0	186.0	256.0	129.0	264.0	168.0	19.0	74.0	181.0	139.0	387.0	1239.0	1275.0	1074.0	1158.0	1395.0	1114.0	1184.0	896.0	672.66
ENSSSCG00000025834	156.0	27.0	568.0	372.0	471.0	256.0	720.0	329.02	517.0	152.0	4.0	1.0	19.0	20.0	5.0	41.0	32.0	38.0	27.0	38.0	32.0	55.0	53.0	23.0
ENSSSCG00000025838	24.0	3.0	0.0	0.0	10.0	2.0	3.0	11.0	13.0	1.0	0.0	0.0	1.0	0.0	91.0	321.0	303.0	150.0	178.0	245.0	295.0	141.0	195.0	72.0
ENSSSCG00000025839	462.0	434.0	454.0	684.0	763.0	682.0	1118.0	448.0	661.0	302.0	157.0	604.0	1888.0	1532.0	6063.46	26003.94	30179.0	26194.99	21129.0	23174.0	25764.75	17962.0	22315.79	7064.86
ENSSSCG00000025842	1447.0	814.0	1133.0	1188.0	683.0	727.0	956.0	680.0	801.0	586.0	83.0	136.0	554.0	436.0	792.0	1971.0	2258.0	1565.0	1230.0	1682.0	1402.0	1860.0	1843.0	1260.0
ENSSSCG00000025846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	3.0	2.0	5.0	7.0	9.0	11.0	3.0	6.0	14.0	6.0	4.0
